11.202764 2.742607
11.203418 2.742555
11.204095 2.741575
11.213444 2.741426
11.214121 2.740447
11.223692 2.740193
11.224801 2.739903
11.225859 2.739736
11.226968 2.739446
11.227745 2.739294
11.228854 2.739003
11.229288 2.738962
11.229965 2.737982
11.239676 2.737722
11.240785 2.737431
11.241319 2.737385
11.241996 2.736405
11.251847 2.736137
11.252956 2.735847
11.253490 2.735801
11.254167 2.734821
11.263616 2.734667
11.264293 2.733688
11.273884 2.733433
11.274993 2.733143
11.275367 2.733104
11.276044 2.732124
11.285333 2.731979
11.286010 2.730999
11.295981 2.730726
11.297090 2.730435
11.297464 2.730397
11.298141 2.729417
11.307992 2.729150
11.309101 2.728859
11.309635 2.728813
11.310313 2.727833
11.319884 2.727579
11.320993 2.727289
11.322130 2.727119
11.323239 2.726829
11.323733 2.726784
11.324410 2.725804
11.333799 2.725653
11.334476 2.724674
11.343625 2.724535
11.344302 2.723555
11.353491 2.723415
11.354168 2.722435
11.363859 2.722176
11.364968 2.721885
11.365685 2.721736
11.366794 2.721446
11.367248 2.721403
11.367925 2.720423
11.377916 2.720149
11.379025 2.719859
11.379439 2.719818
11.380116 2.718838
11.389707 2.718584
11.390816 2.718293
11.391430 2.718243
11.392108 2.717263
11.401257 2.717124
11.401934 2.716145
11.411665 2.715883
11.412774 2.715593
11.413308 2.715546
11.413985 2.714567
11.423636 2.714309
11.424745 2.714019
11.425379 2.713967
11.426056 2.712988
11.435505 2.712753
11.437174 2.712558
11.438283 2.712268
11.438917 2.712216
11.439594 2.711236
11.449205 2.710981
11.450314 2.710691
11.451088 2.710632
11.451765 2.709652
11.461436 2.709394
11.462545 2.709104
11.463019 2.709060
11.463696 2.708080
11.472885 2.707940
11.473562 2.706960
11.483153 2.706706
11.484262 2.706415
11.485020 2.706264
11.486129 2.705974
11.486803 2.705920
11.487480 2.704940
11.497051 2.704687
11.498160 2.704397
11.498634 2.704353
11.499311 2.703373
11.508842 2.703122
11.509951 2.702831
11.510708 2.702680
11.511817 2.702390
11.512574 2.702238
11.513683 2.701948
11.514457 2.701889
11.515134 2.700909
11.524665 2.700658
11.525774 2.700368
11.526631 2.700211
11.527740 2.699921
11.528554 2.699860
11.529231 2.698881
11.538822 2.698626
11.539931 2.698336
11.540585 2.698283
11.541262 2.697303
11.550411 2.697165
11.551089 2.696185
11.560740 2.695928
11.561849 2.695638
11.562566 2.695488
11.563675 2.695198
11.564432 2.695046
11.565541 2.694756
11.565915 2.694717
11.566592 2.693737
11.575781 2.693597
11.576458 2.692617
11.585827 2.692468
11.586504 2.691488
11.596155 2.691230
11.597264 2.690940
11.598181 2.690781
11.599290 2.690490
11.599684 2.690451
11.600361 2.689471
11.609690 2.689323
11.610367 2.688344
11.619596 2.688201
11.620273 2.687221
11.629824 2.686969
11.630933 2.686679
11.631327 2.686639
11.632005 2.685659
11.641154 2.685521
11.641831 2.684541
11.651702 2.684272
11.652811 2.683982
11.653245 2.683941
11.653922 2.682961
11.663733 2.682695
11.664842 2.682405
11.665679 2.682250
11.666788 2.681959
11.667585 2.681806
11.668694 2.681516
11.669148 2.681473
11.669825 2.680493
11.679536 2.680233
11.680645 2.679942
11.681059 2.679902
11.681736 2.678922
11.691185 2.678768
11.691862 2.677789
11.701633 2.677525
11.702742 2.677235
11.703116 2.677196
11.703793 2.676217
11.713002 2.676075
11.713679 2.675095
11.723289 2.674934
11.723966 2.673954
11.733175 2.673731
11.734021 2.673671
11.734698 2.672692
11.744669 2.672418
11.745778 2.672128
11.746212 2.672086
11.746889 2.671107
11.756620 2.670845
11.757729 2.670555
11.758463 2.670498
11.759140 2.669518
11.768851 2.669258
11.769960 2.668968
11.770554 2.668918
11.771231 2.667938
11.780560 2.667791
11.781237 2.666811
11.790406 2.666590
11.791955 2.666402
11.793064 2.666112
11.793821 2.665960
11.794930 2.665670
11.795907 2.665507
11.797016 2.665217
11.797734 2.665067
11.798843 2.664777
11.799257 2.664655
11.801266 2.664444
11.802375 2.664154
11.803029 2.664101
11.803706 2.663121
11.813397 2.662862
11.814506 2.662571
11.815020 2.662526
11.815697 2.661546
11.824866 2.661406
11.825543 2.660427
11.834932 2.660276
11.835609 2.659296
11.845320 2.659036
11.846429 2.658746
11.847366 2.658585
11.848475 2.658295
11.849192 2.658145
11.850301 2.657855
11.850815 2.657809
11.851492 2.656830
11.861103 2.656574
11.862212 2.656284
11.862646 2.656242
11.863323 2.655263
11.872872 2.655104
11.873550 2.654124
11.882719 2.653985
11.883396 2.653005
11.892967 2.652751
11.894076 2.652461
11.894870 2.652402
11.895547 2.651422
11.905238 2.651162
11.906347 2.650872
11.907204 2.650716
11.908313 2.650425
11.908787 2.650382
11.909464 2.649402
11.919015 2.649149
11.920124 2.648859
11.920941 2.648705
11.922050 2.648415
11.922464 2.648374
11.923141 2.647394
11.932290 2.647255
11.932967 2.646276
11.942276 2.646048
11.943182 2.645985
11.943859 2.645005
11.953348 2.644850
11.954025 2.643870
11.964036 2.643595
11.965146 2.643305
11.965560 2.643264
11.966237 2.642284
11.975846 2.642122
11.976523 2.641143
11.986074 2.640890
11.987183 2.640600
11.987577 2.640560
11.988254 2.639581
11.997905 2.639323
11.999014 2.639033
11.999428 2.638992
12.000105 2.638013
12.009816 2.637752
12.010925 2.637462
12.011802 2.637304
12.012911 2.637014
12.013325 2.636973
12.014002 2.635994
12.023633 2.635737
12.024742 2.635447
12.025479 2.635296
12.026588 2.635006
12.026982 2.634967
12.027659 2.633987
12.036888 2.633844
12.037565 2.632864
12.047237 2.632606
12.048346 2.632316
12.049303 2.632154
12.050412 2.631864
12.050786 2.631825
12.051463 2.630846
12.061154 2.630586
12.062263 2.630296
12.062980 2.630146
12.064089 2.629856
12.064523 2.629815
12.065200 2.628835
12.074449 2.628691
12.075126 2.627711
12.084275 2.627573
12.084952 2.626593
12.094803 2.626326
12.095912 2.626035
12.096709 2.625882
12.097818 2.625592
12.098212 2.625552
12.098889 2.624572
12.108178 2.624427
12.108855 2.623447
12.118364 2.623290
12.119041 2.622311
12.128613 2.622057
12.129722 2.621767
12.130521 2.621657
12.131803 2.621600
12.132480 2.620621
12.142111 2.620364
12.143220 2.620074
12.143594 2.620035
12.143595 2.619986
12.144918 2.619877
12.146317 2.619765
12.148222 2.619583
12.149331 2.619293
12.149765 2.619251
12.150442 2.618271
12.159951 2.618115
12.160628 2.617135
12.170159 2.616884
12.171268 2.616593
12.171942 2.616540
12.172619 2.615560
12.181868 2.615416
12.182545 2.614437
12.192176 2.614180
12.193285 2.613890
12.193759 2.613846
12.194436 2.612867
12.203765 2.612719
12.204442 2.611739
12.213731 2.611594
12.214408 2.610614
12.223939 2.610362
12.225048 2.610072
12.225562 2.610027
12.226239 2.609047
12.236090 2.608779
12.237200 2.608489
12.237674 2.608445
12.238351 2.607466
12.247840 2.607310
12.248517 2.606330
12.258088 2.606077
12.259197 2.605787
12.260017 2.605676
12.261319 2.605618
12.261996 2.604638
12.271567 2.604385
12.272676 2.604095
12.273210 2.604048
12.273887 2.603068
12.283459 2.602815
12.284568 2.602525
12.285082 2.602479
12.285759 2.601499
12.295108 2.601351
12.295785 2.600371
12.305456 2.600112
12.306565 2.599822
12.306979 2.599782
12.307656 2.598802
12.316825 2.598662
12.317502 2.597683
12.326691 2.597542
12.327368 2.596562
12.337299 2.596291
12.338408 2.596001
12.338942 2.595954
12.339619 2.594974
12.349048 2.594741
12.350457 2.594559
12.351566 2.594269
12.352663 2.594100
12.353772 2.593810
12.354609 2.593654
12.355718 2.593364
12.356332 2.593313
12.357009 2.592333
12.366499 2.592097
12.367805 2.592014
12.368482 2.591034
12.377771 2.590889
12.378448 2.589909
12.387697 2.589684
12.389326 2.589491
12.390435 2.589201
12.391272 2.589046
12.392381 2.588756
12.393238 2.588599
12.394347 2.588309
12.394801 2.588266
12.395478 2.587286
12.405067 2.587126
12.405744 2.586146
12.415295 2.585893
12.416404 2.585603
12.416898 2.585559
12.417575 2.584579
12.426724 2.584440
12.427401 2.583461
12.437312 2.583190
12.438421 2.582900
12.438935 2.582854
12.439612 2.581874
12.449384 2.581611
12.450493 2.581321
12.450947 2.581278
12.451624 2.580298
12.461073 2.580145
12.461750 2.579165
12.471441 2.578906
12.472550 2.578615
12.473347 2.578462
12.474456 2.578172
12.475150 2.578117
12.475827 2.577137
12.485478 2.576880
12.486587 2.576590
12.487061 2.576546
12.487738 2.575566
12.497047 2.575419
12.497724 2.574440
12.506873 2.574301
12.507550 2.573321
12.517301 2.573059
12.518410 2.572769
12.518924 2.572723
12.519601 2.571743
12.529352 2.571481
12.530461 2.571191
12.531355 2.571126
12.532032 2.570146
12.541604 2.569893
12.542713 2.569603
12.543570 2.569446
12.544679 2.569156
12.545233 2.569108
12.545910 2.568128
12.555561 2.567871
12.556670 2.567581
12.557607 2.567420
12.558716 2.567130
12.559190 2.567005
12.560257 2.566934
12.560934 2.565955
12.570545 2.565699
12.571654 2.565409
12.572371 2.565259
12.573480 2.564969
12.574517 2.564804
12.575626 2.564513
12.576040 2.564473
12.576717 2.563493
12.585966 2.563349
12.586643 2.562370
12.596314 2.562111
12.597423 2.561821
12.598241 2.561666
12.599350 2.561376
12.600227 2.561219
12.601336 2.560928
12.601790 2.560886
12.602467 2.559906
12.612158 2.559647
12.613267 2.559356
12.613841 2.559308
12.614518 2.558328
12.624149 2.558071
12.625258 2.557781
12.626015 2.557630
12.627124 2.557339
12.627518 2.557300
12.628195 2.556320
12.638066 2.556052
12.639175 2.555761
12.639729 2.555714
12.640406 2.554734
12.649735 2.554586
12.650412 2.553607
12.660143 2.553345
12.661252 2.553055
12.661826 2.553006
12.662503 2.552027
12.672074 2.551773
12.673183 2.551483
12.673977 2.551423
12.674655 2.550443
12.683904 2.550300
12.684581 2.549320
12.694152 2.549067
12.695261 2.548776
12.695915 2.548724
12.696592 2.547744
12.706143 2.547492
12.707252 2.547201
12.707969 2.547052
12.709078 2.546762
12.709835 2.546610
12.710944 2.546320
12.711438 2.546275
12.712115 2.545295
12.721324 2.545154
12.722001 2.544174
12.731812 2.543909
12.732921 2.543618
12.733375 2.543495
12.734544 2.543325
12.735653 2.543035
12.736930 2.542857
12.738039 2.542567
12.738756 2.542417
12.739865 2.542127
12.740823 2.541966
12.741932 2.541675
12.742849 2.541516
12.743958 2.541226
12.744695 2.541075
12.745804 2.540785
12.746298 2.540740
12.746975 2.539760
12.756686 2.539500
12.757795 2.539210
12.758369 2.539161
12.759046 2.538181
12.768797 2.537919
12.769906 2.537629
12.770520 2.537578
12.771197 2.536598
12.780888 2.536339
12.781997 2.536049
12.782734 2.535898
12.783843 2.535608
12.784680 2.535452
12.785789 2.535162
12.786183 2.535122
12.786860 2.534143
12.796289 2.533990
12.796966 2.533010
12.806718 2.532748
12.807827 2.532458
12.808381 2.532410
12.809058 2.531430
12.818427 2.531281
12.819104 2.530301
12.828253 2.530162
12.828930 2.529182
12.838641 2.528922
12.839750 2.528632
12.840527 2.528479
12.841636 2.528189
12.842353 2.528039
12.843462 2.527749
12.843936 2.527706
12.844613 2.526726
12.854324 2.526465
12.855433 2.526175
12.855947 2.526130
12.856624 2.525150
12.865993 2.525000
12.866670 2.524020
12.876421 2.523758
12.877530 2.523468
12.877984 2.523425
12.878661 2.522445
12.887830 2.522306
12.888508 2.521326
12.898139 2.521070
12.899248 2.520779
12.900042 2.520720
12.900719 2.519740
12.910270 2.519487
12.911379 2.519197
12.911793 2.519076
12.913160 2.518990
12.913837 2.518010
12.923588 2.517747
12.924697 2.517457
12.925391 2.517403
12.926068 2.516423
12.935237 2.516283
12.935914 2.515304
12.945525 2.515048
12.946634 2.514758
12.947168 2.514711
12.947845 2.513731
12.957616 2.513468
12.958725 2.513178
12.959319 2.513128
12.959996 2.512148
12.969547 2.511896
12.970656 2.511606
12.971110 2.511563
12.971787 2.510583
12.981618 2.510317
12.982728 2.510027
12.983142 2.509986
12.983819 2.509006
12.993610 2.508742
12.994719 2.508452
12.995133 2.508411
12.995810 2.507431
13.005119 2.507285
13.005796 2.506305
13.015547 2.506042
13.016656 2.505752
13.017090 2.505710
13.017767 2.504731
13.027318 2.504478
13.028427 2.504188
13.029544 2.504018
13.030653 2.503728
13.031047 2.503689
13.031724 2.502709
13.041415 2.502449
13.042524 2.502159
13.043361 2.502004
13.044470 2.501713
13.045247 2.501561
13.046356 2.501271
13.046750 2.501231
13.047427 2.500251
13.056857 2.500099
13.057534 2.499119
13.066743 2.498896
13.068512 2.498696
13.069621 2.498406
13.070095 2.498363
13.070772 2.497383
13.080181 2.497231
13.080858 2.496251
13.090067 2.496110
13.090744 2.495130
13.100415 2.494872
13.101524 2.494582
13.102038 2.494536
13.102715 2.493556
13.112626 2.493286
13.113735 2.492995
13.114229 2.492951
13.114906 2.491971
13.124195 2.491744
13.125261 2.491673
13.125938 2.490694
13.135427 2.490538
13.136104 2.489558
13.146075 2.489285
13.147184 2.488995
13.147658 2.488951
13.148335 2.487971
13.157927 2.487717
13.159036 2.487427
13.159810 2.487368
13.160487 2.486388
13.170158 2.486130
13.171267 2.485840
13.172084 2.485685
13.173193 2.485395
13.173930 2.485244
13.175039 2.484954
13.175713 2.484900
13.176390 2.483921
13.186181 2.483656
13.187290 2.483366
13.187804 2.483320
13.188481 2.482340
13.198312 2.482074
13.199421 2.481784
13.199875 2.481741
13.200552 2.480761
13.210123 2.480508
13.211232 2.480218
13.211806 2.480169
13.212483 2.479189
13.222354 2.478921
13.223463 2.478631
13.224260 2.478477
13.225370 2.478187
13.225844 2.478143
13.226521 2.477163
13.235710 2.477023
13.236387 2.476043
13.245656 2.475899
13.246333 2.474919
13.255904 2.474665
13.257013 2.474375
13.257407 2.474335
13.258084 2.473356
13.267895 2.473090
13.269004 2.472800
13.269518 2.472754
13.270195 2.471775
13.279906 2.471514
13.281015 2.471224
13.281469 2.471181
13.282146 2.470202
13.291435 2.470056
13.292112 2.469076
13.301361 2.468933
13.302038 2.467953
13.311589 2.467700
13.312698 2.467410
13.313092 2.467371
13.313769 2.466391
13.323118 2.466242
13.323796 2.465262
13.333387 2.465008
13.334496 2.464718
13.335353 2.464561
13.336462 2.464271
13.336976 2.464225
13.337653 2.463246
13.347364 2.462985
13.348473 2.462695
13.349007 2.462648
13.349684 2.461669
13.359295 2.461413
13.360404 2.461123
13.360798 2.461083
13.361475 2.460103
13.370924 2.459950
13.371601 2.458970
13.381332 2.458709
13.382441 2.458418
13.382815 2.458380
13.383492 2.457400
13.392821 2.457252
13.393498 2.456273
13.402927 2.456120
13.403604 2.455140
13.413195 2.454886
13.414304 2.454596
13.414958 2.454543
13.415636 2.453563
13.425407 2.453300
13.426516 2.453010
13.426950 2.452968
13.427627 2.451988
13.437438 2.451723
13.438547 2.451433
13.439201 2.451380
13.439878 2.450400
13.449147 2.450256
13.449824 2.449276
13.459495 2.449017
13.460604 2.448727
13.461278 2.448673
13.461955 2.447694
13.471606 2.447436
13.472715 2.447146
13.473229 2.447100
13.473906 2.446121
13.483577 2.445862
13.484686 2.445572
13.485160 2.445528
13.485837 2.444549
13.495388 2.444296
13.496497 2.444006
13.496971 2.443962
13.497648 2.442982
13.506817 2.442843
13.507495 2.441863
13.517066 2.441610
13.518175 2.441319
13.518729 2.441272
13.519406 2.440292
13.529177 2.440029
13.530286 2.439738
13.531040 2.439681
13.531717 2.438701
13.541288 2.438448
13.542397 2.438157
13.543394 2.437994
13.544503 2.437704
13.544917 2.437663
13.545594 2.436683
13.555163 2.436524
13.555840 2.435544
13.565451 2.435288
13.566560 2.434998
13.567274 2.434942
13.567951 2.433963
13.577642 2.433703
13.578751 2.433413
13.579548 2.433259
13.580657 2.432969
13.581111 2.432927
13.581788 2.431947
13.591699 2.431676
13.592809 2.431386
13.593323 2.431340
13.594000 2.430361
13.603871 2.430092
13.604980 2.429802
13.605697 2.429653
13.606806 2.429362
13.607240 2.429321
13.607917 2.428341
13.617426 2.428103
13.618815 2.427922
13.619924 2.427632
13.621061 2.427462
13.622170 2.427172
13.623047 2.427014
13.624156 2.426724
13.625013 2.426567
13.626122 2.426277
13.626636 2.426231
13.627313 2.425251
13.637204 2.424982
13.638313 2.424692
13.638787 2.424648
13.639464 2.423668
13.648653 2.423528
13.649330 2.422548
13.658861 2.422297
13.659971 2.422006
13.660745 2.421948
13.661422 2.420968
13.670953 2.420717
13.672062 2.420426
13.672516 2.420384
13.673193 2.419404
13.682944 2.419141
13.684053 2.418851
13.684607 2.418804
13.685284 2.417824
13.694693 2.417591
13.696502 2.417389
13.697611 2.417099
13.698648 2.416934
13.699757 2.416643
13.700351 2.416594
13.701028 2.415614
13.710619 2.415360
13.711728 2.415069
13.712122 2.415030
13.712799 2.414050
13.722028 2.413907
13.722705 2.412928
13.732154 2.412774
13.732831 2.411794
13.742382 2.411542
13.743492 2.411252
13.744569 2.411084
13.745678 2.410794
13.746052 2.410755
13.746729 2.409775
13.756460 2.409514
13.757569 2.409224
13.758043 2.409180
13.758720 2.408200
13.768271 2.407948
13.769380 2.407658
13.769874 2.407613
13.770551 2.406633
13.779880 2.406486
13.780557 2.405506
13.790148 2.405251
13.791257 2.404961
13.792054 2.404808
13.793163 2.404517
13.794120 2.404356
13.795229 2.404066
13.795703 2.404022
13.796380 2.403042
13.806291 2.402772
13.807400 2.402482
13.807914 2.402436
13.808591 2.401456
13.817920 2.401309
13.818598 2.400329
13.828129 2.400077
13.829238 2.399787
13.829672 2.399745
13.830349 2.398766
13.840160 2.398500
13.841269 2.398210
13.841683 2.398169
13.842360 2.397190
13.851969 2.397028
13.852646 2.396048
13.862237 2.395794
13.863346 2.395504
13.863880 2.395457
13.864557 2.394477
13.874428 2.394209
13.875537 2.393919
13.876071 2.393872
13.876748 2.392892
13.886077 2.392745
13.886754 2.391765
13.896385 2.391508
13.897494 2.391218
13.898371 2.391061
13.899480 2.390770
13.900154 2.390717
13.900831 2.389737
13.910443 2.389482
13.911552 2.389191
13.912489 2.389031
13.913598 2.388741
13.914495 2.388582
13.915604 2.388292
13.916038 2.388250
13.916715 2.387270
13.926044 2.387123
13.926721 2.386143
13.936252 2.385892
13.937361 2.385601
13.937955 2.385552
13.938632 2.384572
13.948141 2.384415
13.948818 2.383436
13.958349 2.383184
13.959458 2.382894
13.959932 2.382850
13.960609 2.381870
13.970380 2.381607
13.971489 2.381317
13.971863 2.381278
13.972540 2.380298
13.982251 2.380038
13.983360 2.379748
13.984217 2.379591
13.985327 2.379301
13.985881 2.379253
13.986558 2.378274
13.996429 2.378005
13.997538 2.377715
13.997952 2.377674
13.998629 2.376694
14.007838 2.376553
14.008515 2.375573
14.018066 2.375321
14.019175 2.375030
14.020029 2.374968
14.020706 2.373988
14.030297 2.373734
14.031406 2.373443
14.032323 2.373284
14.033432 2.372994
14.034349 2.372834
14.035458 2.372544
14.035832 2.372505
14.036509 2.371525
14.045978 2.371371
14.046655 2.370391
14.055864 2.370249
14.056541 2.369270
14.066132 2.369015
14.067241 2.368725
14.068015 2.368666
14.068693 2.367687
14.077882 2.367546
14.078559 2.366566
14.088090 2.366315
14.089199 2.366025
14.089733 2.365978
14.090410 2.364998
14.100201 2.364734
14.101310 2.364444
14.101724 2.364403
14.102401 2.363423
14.112252 2.363156
14.113361 2.362866
14.114258 2.362707
14.115367 2.362417
14.115801 2.362375
14.116478 2.361395
14.125747 2.361251
14.126424 2.360271
14.135995 2.360017
14.137104 2.359727
14.137961 2.359571
14.139070 2.359281
14.139847 2.359128
14.140956 2.358838
14.141430 2.358794
14.142108 2.357814
14.151657 2.357656
